repo_name,readme_length,github_wiki_length,readme_completeness,docstring_coverage,documentation_percentage,documentation_up_to_date,documentation_readability,code_examples_ratio
pyvariot,976,0,0.13333333333333333,0.3703703703703704,0.26126126126126126,0.1,15.170420673076922,0.0
PyVulnerabilityLookup,1006,0,0.13333333333333333,0.5849056603773585,0.23159144893111638,0.015625,23.950833333333332,0.0
pywidevine,10193,0,0.4,0.47474747474747475,0.15921152388172857,0.28846153846153844,14.593090853685084,0.0
pzip,3269,0,0.26666666666666666,0.18181818181818182,0.10400000000000001,0.12121212121212122,16.194203345785287,0.0
quantcrypt,7939,48530,0.2,0.11242603550295857,0.18353804884935762,0.26693227091633465,16.395950218023255,0.0
license-server,4612,0,0.3333333333333333,0.9558823529411765,0.1776771443793287,0.16923076923076924,25.916634886613902,0.0
querycontacts,1847,98,0.2,0.41666666666666674,0.25157232704402516,0.6666666666666666,18.838036697247713,0.0
r3c0n,2439,0,0.26666666666666666,0.08823529411764706,0.09615384615384615,0.7037037037037037,31.545243986254295,0.0
randomgen,6474,0,0.2,0.0182328190743338,0.02296368989205103,0.01195219123505976,17.173356748893713,0.0
recoverpy,3127,0,0.2,0.09282700421940929,0.028188539741219962,0.011363636363636364,12.533805620608899,0.0
redirector,12214,0,0.4,0.8544303797468354,0.10970350404312669,0.01818181818181818,31.931119808032914,0.0
regex-patterns,3378,0,0.2,0.0660377358490566,0.04033485540334856,0.6276595744680851,26.548848314606747,0.0
requests-hardened,4400,0,0.26666666666666666,0.3418803418803419,0.22533692722371967,0.0625,19.53320996275605,0.0
Resono,5357,0,0.2,0.07142857142857142,0.025477707006369425,0.0,25.818695821185617,0.0
restricted-functions,8437,0,0.26666666666666666,0.1176470588235294,0.23076923076923075,0.5,22.871280945163424,0.0
reversible-anonymizer,9218,0,0.5333333333333333,0.8908045977011494,0.18652226233453673,0.1917808219178082,28.62998802619271,0.0
RAI,9737,61666,0.5333333333333333,0.0,0.007481296758104739,0.109375,13.988518325641532,0.0
revshellgen,8995,0,0.3333333333333333,0.25806451612903225,0.09840425531914894,0.0,21.787757692757697,0.0
py-rfc3230-digest-headers,10531,0,0.26666666666666666,0.375,0.17289423685877137,0.08196721311475409,19.076721771075025,0.0
rlacalc,2419,0,0.13333333333333333,0.75,0.40021929824561403,0.0,15.787951623447373,0.0
ropgen,5368,0,0.06666666666666667,0.6666666666666665,0.4063926940639269,0.625,28.48650561797753,0.0
python-rsa,4242,0,0.2,0.5596026490066225,0.3119602763385147,0.09285714285714286,11.287636092585949,0.0
RSArmageddon,11053,0,0.26666666666666666,0.18803418803418803,0.19508057675996607,0.0125,15.467861553378242,0.0
rulevis,7516,0,0.4,0.22641509433962267,0.10021321961620469,0.0,11.375991921124662,0.0
safe_store,28664,0,0.4,0.36807095343680707,0.1265625,0.1388888888888889,16.044923081963017,0.0
safety,9018,0,0.4,0.5638474295190713,0.1677789012470509,0.008347245409015025,20.313193520048845,0.0
samlibs-generate-password-python,6931,0,0.4666666666666667,0.9696969696969697,0.16915422885572137,0.034482758620689655,29.776951802349135,0.0
scapy,4621,0,0.4,0.2156835910770494,0.13794963587769415,0.2839756592292089,16.316089051640883,0.0
SecFlow,6341,0,0.3333333333333333,0.8897058823529411,0.15224398710637244,0.08629441624365482,22.552330798479087,0.0
secp256k2,6905,0,0.4666666666666667,0.25333333333333335,0.19762419006479484,0.17307692307692307,20.961414141414142,0.0
secret-run,12855,0,0.4666666666666667,0.9128919860627178,0.10038068523342016,0.006993006993006993,42.65640571350089,0.0
secretcrypt,3185,0,0.13333333333333333,0.12195121951219512,0.06367583212735166,0.26666666666666666,15.545740740740744,0.0
secretStuff,9124,0,0.4,0.9315068493150684,0.24793388429752067,0.5625,37.94072086720867,0.0
nmaptocsv,8445,0,0.26666666666666666,0.22916666666666663,0.2191977077363897,0.03125,43.91977087952698,0.0
securecredentials,5313,0,0.26666666666666666,0.6166666666666667,0.2493112947658402,0.05128205128205128,17.5707371007371,0.0
securekit,9992,0,0.4,0.7415254237288136,0.21148036253776437,0.609375,22.7828809759104,0.0
securesystemslib,2352,0,0.26666666666666666,0.6230936819172114,0.3221798258487428,0.22,19.209133827545845,0.0
security-constraints,4101,0,0.2,0.2916666666666667,0.051209103840682786,0.01098901098901099,15.07068376068376,0.0
security-scan,5619,0,0.3333333333333333,0.7838709677419353,0.13368513632365875,0.008547008547008548,19.09881720430108,0.0
sh-crypt,2421,0,0.13333333333333333,0.35294117647058826,0.2651851851851852,0.3793103448275862,15.34712581063554,0.0
ShadowBits,5411,0,0.26666666666666666,0.09523809523809523,0.04601769911504425,0.0,25.838188058298076,0.0
shadowseal,17742,0,0.4,0.8380281690140845,0.1526639344262295,0.034482758620689655,26.026622132983245,0.0
share_secret,1893,0,0.06666666666666667,0.1111111111111111,0.17032967032967034,0.0,12.130653594771246,0.0
sherlock,0,12047,0.0,0.5444444444444444,0.2706101537028412,0.02857142857142857,17.59800979383665,0.0
signledger,15963,0,0.26666666666666666,0.7854609929078015,0.13334955590704467,0.22885572139303484,59.19169507019262,0.0
sigstore-python,14425,0,0.4,0.5769230769230769,0.24018340975406421,0.024193548387096774,19.324521473452872,0.0
SimpleSecurity,9957,0,0.3333333333333333,0.45588235294117646,0.20426632191338073,0.44680851063829785,17.278716744913925,0.0
sipg,5835,0,0.4,0.9387755102040817,0.27321237993596587,0.0,12.444319248826293,0.0
sipvicious,2522,58987,0.3333333333333333,0.0564516129032258,0.039473684210526314,0.05,11.478518362622328,0.0
ska,49182,444,0.4666666666666667,0.6255230125523012,0.22368577192357897,0.1308411214953271,19.8412258672108,0.0
skrapa,6937,0,0.26666666666666666,0.2932330827067669,0.13626075147125397,0.0967741935483871,23.240752313132784,0.0
smartdoor,3660,0,0.2,0.85,0.3159090909090909,0.0,11.85737142857143,0.0
smev-transform,8824,0,0.2,0.9767441860465115,0.2740029542097489,0.6875,12.852086984745213,0.0
sopsy,2054,0,0.26666666666666666,0.9420289855072465,0.19710467706013365,0.06896551724137931,20.339561157796457,0.0
Spartan,5328,0,0.26666666666666666,0.0,0.01921397379912664,0.0392156862745098,10.057144053601341,0.0
ssh-audit,35903,42125,0.4666666666666667,0.2168458781362007,0.12972714217328865,0.02857142857142857,17.0346307564021,0.0
ssh_tools_suite,8889,0,0.5333333333333333,0.9127906976744186,0.1503870254330999,0.3130434782608696,26.871117612945742,0.0
stats-service,2890,0,0.13333333333333333,0.4906832298136646,0.13347785692164757,0.02040816326530612,17.847510081813336,0.0
Stegano,2988,0,0.13333333333333333,0.39568345323741005,0.23856613102595797,0.24,15.665319031765502,0.0
StegHub,3247,0,0.2,0.5,0.07222222222222223,0.0,41.278563127311145,0.0
stepped-augustus,2496,0,0.13333333333333333,0.35,0.22406639004149376,0.1,18.58381910710155,0.0
stoplight,3803,0,0.2,0.19090909090909094,0.19702276707530647,0.075,15.840529576919351,0.0
stronghold,3564,0,0.2,0.6875,0.2675521821631878,0.0,9.646880488736162,0.0
suiyue-crypto,2116,0,0.06666666666666667,0.7045454545454546,0.1640449438202247,0.08695652173913043,22.804814814814815,0.0
Super-Secref-Finder,4684,0,0.3333333333333333,0.21428571428571427,0.06807511737089202,0.0,13.775752032520327,0.0
superparsenmap,2965,0,0.2,0.0,0.08571428571428572,0.0,20.293138461538465,0.0
suricata-language-server,12941,0,0.4,0.08771929824561403,0.07924984875983061,0.0,17.13634340222576,0.0
tcex,2003,0,0.2,0.976373182552504,0.255762245174968,0.0021598272138228943,50.92814814814815,0.0
tcex-app-testing,2014,0,0.2,0.9756944444444444,0.21675662414131502,0.009146341463414634,39.620000000000005,0.0
tcex-cli,1944,0,0.2,0.9926362297496318,0.1893923789907312,0.0,43.31271386430679,0.0
tea2adt,8697,0,0.26666666666666666,0.0,0.25317220543806646,0.0,14.6564098950377,0.0
tempenv,3447,0,0.13333333333333333,0.3684210526315789,0.4709543568464731,1.6,22.467074829931978,0.0
tempfox,7074,0,0.3333333333333333,0.9811320754716981,0.10998552821997105,0.0,20.46348439881287,0.0
tgbox,5306,0,0.26666666666666666,0.6990291262135923,0.35584572812175713,0.3375,14.357722063365276,0.0
tgbox-cli,3311,0,0.2,0.4777777777777778,0.16939429728361735,0.0,15.058423447537475,0.0
thg-framework,3197,0,0.06666666666666667,0.0,0.2256726324522935,0.0024691358024691358,17.083887313961736,0.0
thoryvos,2645,0,0.26666666666666666,0.7286821705426356,0.0025215198678375794,0.07407407407407407,15.686823356591997,0.0
thug,2695,5127,0.2,0.056168751532989954,0.08980817670993993,0.2061128526645768,29.321887515712273,0.0
TimeSleuth,14743,0,0.26666666666666666,0.9154929577464789,0.23901747756258857,0.3548387096774194,42.28097046634842,0.0
tongsuo-python-sdk,2552,0,0.13333333333333333,0.11690363349131122,0.06935548438751,0.16326530612244897,59.840483870967745,0.0
traylinx-auth-client-py,31474,0,0.6666666666666666,0.799373040752351,0.21860381432169845,0.5,22.999497980622348,0.0
troml_dev_status,8118,0,0.26666666666666666,0.48484848484848486,0.15023419203747074,0.04522613065326633,11.15058614939407,0.0
trustme,4350,0,0.3333333333333333,0.1891891891891892,0.17076700434153402,0.16,13.959860901533649,0.0
python-tuf,6584,0,0.3333333333333333,0.521870286576169,0.27756829549826856,0.2971014492753623,17.922650510348628,0.0
turbosearch,5534,3049,0.2,0.3106060606060606,0.050612508059316566,0.011764705882352941,19.93004391574998,0.0
unja,5638,51,0.2,0.0,0.011730205278592375,0.0,16.97857142857143,0.0
unlimitediplist,11123,0,0.3333333333333333,0.5652173913043478,0.10869565217391304,0.65,17.159949458483755,0.0
updog,3185,0,0.2,0.0,0.09210526315789475,0.0,15.489167327517844,0.0
updog2,3132,0,0.2,0.1794871794871795,0.1315345699831366,0.0,15.549593771157753,0.0
updog3,4735,0,0.26666666666666666,0.0,0.09477756286266924,0.0,17.159612403100777,0.0
URL-Extractor,10323,0,0.3333333333333333,0.8055555555555556,0.10808270676691728,0.0,37.4325584741234,0.0
uro,2627,0,0.13333333333333333,0.7391304347826086,0.1590909090909091,0.0,7.354668856048168,0.0
userprovided,17965,0,0.2,0.3883495145631068,0.33725622057834564,0.26666666666666666,18.81232652086094,0.0
micro-server,7482,0,0.13333333333333333,0.7265625,0.36466552315608924,0.9821428571428571,10.997705762080319,0.0
verifly-python-sdk,11156,0,0.4,0.9122807017543859,0.3848580441640379,0.6857142857142857,40.43204301075269,0.0
verifyo-python-sdk,12569,0,0.4666666666666667,1.0,0.2041820418204182,0.41379310344827586,34.75380550532449,0.0
virgil-crypto-c,9366,0,0.2,0.6106912958298348,0.3738677675765605,0.0031364349189754314,8.794376582382014,0.0
viv-utils,79,0,0.06666666666666667,0.25311203319502074,0.25551192993053456,0.0,0.0,0.0
vulnerability-analyzer,31210,0,0.4,0.9598540145985401,0.14447670399557583,0.24347826086956523,57.58265968944271,0.0
vulnq,5691,0,0.2,0.9915966386554622,0.2609071274298056,0.15384615384615385,32.80861231967026,0.0
wafw00f,12556,15045,0.2,0.41745283018867924,0.19953051643192488,0.23333333333333334,14.71625809001532,0.0
wapiti,9775,36780,0.4,0.19643716899374097,0.10968769311213576,0.08922558922558922,14.71037170837447,0.0
wappalyzer-next,6262,0,0.26666666666666666,0.17391304347826086,0.047244094488188976,0.0,14.167120446533492,0.0
wasm-tob,4970,0,0.13333333333333333,0.2857142857142857,0.08370044052863436,0.189873417721519,22.19851283048212,0.0
webamon-cli,10728,0,0.4,1.0,0.1885135135135135,0.0,27.548065390279827,0.0
wesng,5373,15135,0.2,0.0,0.16321656050955416,0.0,15.246082367804298,0.0
whois-similarity-distance,1595,0,0.26666666666666666,0.0,0.04178272980501393,0.0,22.425555555555558,0.0
wpat,5141,0,0.26666666666666666,0.06976744186046512,0.030506201810258128,0.0,21.820342497312243,0.0
cloner,5404,0,0.2,0.22448979591836735,0.05961070559610706,0.0,14.370118731842876,0.0
xnet,6765,0,0.26666666666666666,0.17972350230414746,0.024233576642335768,0.2840909090909091,15.521183413078152,0.0
XSRFProbe,6093,54190,0.4,0.35,0.19040930979133225,0.017543859649122806,16.881363253145995,0.0
xtt-python,2744,0,0.13333333333333333,0.13551401869158877,0.17181383210091344,0.12962962962962962,18.400717108977982,0.0
yaralyzer,9635,0,0.4666666666666667,0.7248908296943232,0.2668367346938776,0.02962962962962963,13.040925588919222,0.0
ychaos,2180,0,0.2,0.13936170212765958,0.12913188647746243,0.26595744680851063,12.912257182127664,0.0
python-yubihsm,4352,0,0.3333333333333333,0.44594594594594594,0.2211125158027813,0.11046511627906977,12.78460023278718,0.0
Sentinel,0,0,0.0,0.9166666666666665,0.17890772128060262,0.16666666666666666,19.548173327989876,0.0
zanshin-cli,51106,33,0.26666666666666666,0.6201550387596899,0.16514726507713884,0.011904761904761904,20.843656074842674,0.0
icecertutils,3866,0,0.13333333333333333,0.0,0.05997001499250374,0.16666666666666666,17.85144641418211,0.0
ice,5481,0,0.26666666666666666,0.10314987885081343,0.13128342923775002,0.0066857688634192934,17.554801297648016,0.0
zscaler-sdk-python,67946,0,0.6666666666666666,0.785567779228044,0.3569627236188825,0.0385578367551327,22.84262016133248,0.0
